conversation_id,possibly_sensitive,id,author_id,context_annotations,source,created_at,reply_settings,text,edit_history_tweet_ids,referenced_tweets,lang,in_reply_to_user_id,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,entities.annotations,entities.urls,attachments.media_keys,entities.hashtags,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,entities.cashtags
1477064878577889288,False,1477064878577889288,1463167821295226880,,Twitter for Android,2021-12-31T23:51:24.000Z,everyone,"Desde @GuardianesXVida queremos expresarles nuestros buenos deseos en este nuevo ciclo.

Por más conciencia ambiental, por más guardianes comprometimos con defender la naturaleza.

Recuerden, no usen pólvora, manejen con cuidado en carretera y cuiden del Otro y nuestra Casa Común https://t.co/Od9rrxT1g1",['1477064878577889288'],,es,,5,True,2022-01-01 00:21:24+00:00,"[{'start': 6, 'end': 22, 'username': 'GuardianesXVida', 'id': '1463167821295226880'}]",14,2,53,0,"[{'start': 270, 'end': 279, 'probability': 0.6602, 'type': 'Place', 'normalized_text': 'Casa Común'}]","[{'start': 281, 'end': 304, 'url': 'https://t.co/Od9rrxT1g1', 'expanded_url': 'https://twitter.com/GuardianesXVida/status/1477064878577889288/photo/1', 'display_url': 'pic.twitter.com/Od9rrxT1g1', 'media_key': '16_1477064870709415936'}]",['16_1477064870709415936'],,,,,
1477064877281660930,False,1477064877281660930,1066300243057217536,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for Android,2021-12-31T23:51:23.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477064877281660930'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:21:23+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
1477064872374452227,False,1477064872374452227,542794145,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",Twitter for Android,2021-12-31T23:51:22.000Z,everyone,"RT @GrizzKhan: Ups downs,success failures,trials tribulations are all parts of the cycle of life. If you’re still able to read this tweet t…",['1477064872374452227'],"[{'type': 'retweeted', 'id': '1476973001996488711'}]",en,,5,True,2022-01-01 00:21:22+00:00,"[{'start': 3, 'end': 13, 'username': 'GrizzKhan', 'id': '503568949'}]",19,0,0,0,,,,,,,,
1477064868582903811,False,1477064868582903811,3061692163,,Twitter for Android,2021-12-31T23:51:21.000Z,everyone,I've never had that myself but it's such a toxic cycle to be stuck in and I hope for anyone whose gone/going through this to know they are an incredible person with so much worth and substance and are capable of being loved for who they are https://t.co/GzgWvAPkge,['1477064868582903811'],,en,,5,True,2022-01-01 00:21:21+00:00,,0,0,0,0,,"[{'start': 241, 'end': 264, 'url': 'https://t.co/GzgWvAPkge', 'expanded_url': 'https://twitter.com/devoidgirl/status/1476592809528414213', 'display_url': 'twitter.com/devoidgirl/sta…'}]",,,,,,
1477064857577009158,False,1477064857577009158,2448354780,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000611558', 'name': 'College Football', 'description': 'All the action from NCAA college football.'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1467552172124430337', 'name': 'Orange Bowl: Georgia vs Michigan'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735186189373440', 'name': 'Curtis M. Loftis, Jr.', 'description': 'American politician'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '898300522293207040', 'name': 'SEC football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '898300606468702211', 'name': 'Big 10 football'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '898300658964545537', 'name': 'BIG-TEN-EAST'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '898300662055710720', 'name': 'SEC-EAST'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1443303998014967808', 'name': 'I-A'}}, {'domain': {'id': '27', 'name': 'American Football Game', 'description': 'Sports Event specific to American Football, such as Notre Dame vs. Stanford'}, 'entity': {'id': '1467552172124430337', 'name': 'Orange Bowl: Georgia vs Michigan'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1467552172124430337', 'name': 'Orange Bowl: Georgia vs Michigan'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735186189373440', 'name': 'Curtis M. Loftis, Jr.', 'description': 'American politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '689566306014617600', 'name': 'American football'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '892080380425125890', 'name': 'NCAA Football', 'description': ""NCAA Men's Football""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046537310500573185', 'name': 'Cheerleading', 'description': 'Cheerleading'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070735186189373440', 'name': 'Curtis M. Loftis, Jr.', 'description': 'American politician'}}]",Twitter for iPhone,2021-12-31T23:51:19.000Z,everyone,"RT @msolurin: This is 13 year old Stanley Davis Jr., a beloved member of the Boynton Beach bulldogs, a travel football &amp; cheerleading group…",['1477064857577009158'],"[{'type': 'retweeted', 'id': '1476660849058230278'}]",en,,5,True,2022-01-01 00:21:19+00:00,"[{'start': 3, 'end': 12, 'username': 'msolurin', 'id': '1046938994766958592'}]",1082,0,0,0,"[{'start': 34, 'end': 49, 'probability': 0.7809, 'type': 'Person', 'normalized_text': 'Stanley Davis Jr'}, {'start': 77, 'end': 89, 'probability': 0.8942, 'type': 'Place', 'normalized_text': 'Boynton Beach'}]",,,,,,,
1476974947201433601,False,1477064851512086534,811691153703714816,,Twitter for Android,2021-12-31T23:51:17.000Z,everyone,@AndrewJames18 When I'm rich I'll have a bike kit room 🤣🤣,['1477064851512086534'],"[{'type': 'replied_to', 'id': '1477062408954912769'}]",en,1487716699,5,True,2022-01-01 00:21:17+00:00,"[{'start': 0, 'end': 14, 'username': 'AndrewJames18', 'id': '1487716699'}]",0,1,1,0,,,,,,,,
1477064846495653890,False,1477064846495653890,17812653,,Twitter for iPhone,2021-12-31T23:51:16.000Z,everyone,"RT @manatee_crypto: Makes sense with the cycle timing. I think something big is about to happen with $KDA in Q1 2022, @QuamfyKazi https://t…",['1477064846495653890'],"[{'type': 'retweeted', 'id': '1476956736313565186'}]",en,,5,True,2022-01-01 00:21:16+00:00,"[{'start': 3, 'end': 18, 'username': 'manatee_crypto', 'id': '1414967592817762305'}]",9,0,0,0,"[{'start': 102, 'end': 104, 'probability': 0.4486, 'type': 'Other', 'normalized_text': 'KDA'}]",,,,,,,"[{'start': 101, 'end': 105, 'tag': 'KDA'}]"
1477064841890304004,False,1477064841890304004,1331891125376913409,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1428006562430296065', 'name': 'Ranboo'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006278636842782720', 'name': 'Drink Experience', 'description': 'Drink Experience'}}, {'domain': {'id': '120', 'name': 'Digital Creator', 'description': 'Influencers who create content on digital platforms'}, 'entity': {'id': '1428006562430296065', 'name': 'Ranboo'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839543456678596608', 'name': 'Digital creators'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1287879055191052288', 'name': 'Gaming content creators'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293615037932646400', 'name': 'YouTubers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293615080622272512', 'name': 'Twitch streamers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1428006562430296065', 'name': 'Ranboo'}}, {'domain': {'id': '136', 'name': 'Video Game Personality ', 'description': ''}, 'entity': {'id': '1428006562430296065', 'name': 'Ranboo'}}]",Twitter for Android,2021-12-31T23:51:15.000Z,everyone,"RT @bioloveds: so ranboo almost died drowning, almost died drinking too much cough syrup, almost died because his umbilical cord was knotte…",['1477064841890304004'],"[{'type': 'retweeted', 'id': '1476696243917131779'}]",en,,5,True,2022-01-01 00:21:15+00:00,"[{'start': 3, 'end': 13, 'username': 'bioloveds', 'id': '1394888459139960835'}]",636,0,0,0,"[{'start': 18, 'end': 23, 'probability': 0.9815, 'type': 'Person', 'normalized_text': 'ranboo'}]",,,,,,,
1477064841424781312,False,1477064841424781312,1314612161432477701,,Twitter for iPhone,2021-12-31T23:51:15.000Z,everyone,un anno comincia bene solo se lo cominci senza ciclo,['1477064841424781312'],,it,,5,True,2022-01-01 00:21:15+00:00,,0,0,0,0,,,,,,,,
1477064840036241410,False,1477064840036241410,306083323,,Twitter Web App,2021-12-31T23:51:15.000Z,everyone,"RT @DarkTalesGame: Sharing another end/beginning of a cycle is always a cause for celebration.
Bon appetit!

𝘊𝘰𝘮𝘱𝘢𝘳𝘵𝘪𝘳 𝘰𝘵𝘳𝘰 𝘧𝘪𝘯/𝘪𝘯𝘪𝘤𝘪𝘰 𝘥𝘦 𝘤…",['1477064840036241410'],"[{'type': 'retweeted', 'id': '1477062120873213952'}]",es,,5,True,2022-01-01 00:21:15+00:00,"[{'start': 3, 'end': 17, 'username': 'DarkTalesGame', 'id': '2960792014'}]",3,0,0,0,,,,,,,,
1477064839348555777,False,1477064839348555777,84920187,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006278636842782720', 'name': 'Drink Experience', 'description': 'Drink Experience'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",Twitter for Android,2021-12-31T23:51:14.000Z,everyone,"RT @DKThomp: The ""We caught AOC drinking outside (ok?) without a mask (that's how ppl drink?) in a warm state whose governor she dislikes (…",['1477064839348555777'],"[{'type': 'retweeted', 'id': '1476982700519182349'}]",en,,5,True,2022-01-01 00:21:14+00:00,"[{'start': 3, 'end': 11, 'username': 'DKThomp', 'id': '37723353'}]",264,0,0,0,"[{'start': 28, 'end': 30, 'probability': 0.3972, 'type': 'Other', 'normalized_text': 'AOC'}]",,,,,,,
1476719518558953476,False,1477064836760707075,22671893,,Twitter for Android,2021-12-31T23:51:14.000Z,everyone,"@CochiseCarmo Gente que anda de bicicleta tá protestando pra que donos de helicópteros não paguem ""ipva"". Bando de demente. Vontade de dar uma paulada.",['1477064836760707075'],"[{'type': 'replied_to', 'id': '1476719518558953476'}]",pt,14064716,5,True,2022-01-01 00:21:14+00:00,"[{'start': 0, 'end': 13, 'username': 'CochiseCarmo', 'id': '14064716'}]",0,0,1,0,"[{'start': 74, 'end': 85, 'probability': 0.6964, 'type': 'Other', 'normalized_text': 'helicópteros'}]",,,,,,,
1477064824089546753,False,1477064824089546753,1225473941214519296,,Twitter for Android,2021-12-31T23:51:11.000Z,everyone,"RT @tardesdecine: No tiene título, no tiene auto, le gusta leer, tiene 35 y no es de Santiago. Además como dijo alguien: primera vez q tend…",['1477064824089546753'],"[{'type': 'retweeted', 'id': '1472885478193991680'}]",es,,5,True,2022-01-01 00:21:11+00:00,"[{'start': 3, 'end': 16, 'username': 'tardesdecine', 'id': '33086293'}]",2950,0,0,0,"[{'start': 85, 'end': 92, 'probability': 0.4902, 'type': 'Place', 'normalized_text': 'Santiago'}]",,,,,,,
1477064815231254533,False,1477064815231254533,773194214314246144,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",Twitter for iPhone,2021-12-31T23:51:09.000Z,everyone,RT @ENGINEER_28: La cuenta de twitter de la Guardia Civil haciendo propaganda de la Agenda 2030... Al trabajo en bici va a ir vuestra madre.,['1477064815231254533'],"[{'type': 'retweeted', 'id': '1476858621669556225'}]",es,,5,True,2022-01-01 00:21:09+00:00,"[{'start': 3, 'end': 15, 'username': 'ENGINEER_28', 'id': '129173194'}]",135,0,0,0,"[{'start': 30, 'end': 36, 'probability': 0.9112, 'type': 'Other', 'normalized_text': 'twitter'}, {'start': 44, 'end': 56, 'probability': 0.8102, 'type': 'Organization', 'normalized_text': 'Guardia Civil'}, {'start': 84, 'end': 94, 'probability': 0.8253, 'type': 'Other', 'normalized_text': 'Agenda 2030'}]",,,,,,,
1477064814656729088,False,1477064814656729088,1170472284257021953,,Twitter for Android,2021-12-31T23:51:09.000Z,mentionedUsers,RT @ValeriaMoy: Hoy terminan su encargo dos grandes profesionales. @SantaellaJulio deja el INEGI habiendo hecho una gran labor. Alejandro D…,['1477064814656729088'],"[{'type': 'retweeted', 'id': '1477064729113907202'}]",es,,5,True,2022-01-01 00:21:09+00:00,"[{'start': 3, 'end': 14, 'username': 'ValeriaMoy', 'id': '34150078'}, {'start': 67, 'end': 82, 'username': 'SantaellaJulio', 'id': '1164481428'}]",319,0,0,0,"[{'start': 91, 'end': 95, 'probability': 0.9463, 'type': 'Organization', 'normalized_text': 'INEGI'}, {'start': 128, 'end': 138, 'probability': 0.8622, 'type': 'Person', 'normalized_text': 'Alejandro D'}]",,,,,,,
1477064813092036611,False,1477064813092036611,1115455505022038016,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277774384828416', 'name': 'Food experience', 'description': 'Conversation about eating'}}]",Twitter for iPhone,2021-12-31T23:51:08.000Z,everyone,"Sleep in ☑️
Eat breakfast ☑️
9 mile bike ride ☑️
Try to finish puzzle without cats destroying it ….. working on it..",['1477064813092036611'],,en,,5,True,2022-01-01 00:21:08+00:00,,0,0,1,0,,,,,,,,
1477064811422699522,False,1477064811422699522,1275379068,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597302226944', 'name': 'Transportation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974597302226944', 'name': 'Transportation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '897868713289850880', 'name': 'Jeffrey Dean Morgan', 'description': 'Jeffrey Dean Morgan'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '897868713289850880', 'name': 'Jeffrey Dean Morgan', 'description': 'Jeffrey Dean Morgan'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528885138870272', 'name': 'Motorcycles', 'description': 'Motorcycles'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847528885138870272', 'name': 'Motorcycles', 'description': 'Motorcycles'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '897868713289850880', 'name': 'Jeffrey Dean Morgan', 'description': 'Jeffrey Dean Morgan'}}]",Twitter for iPhone,2021-12-31T23:51:08.000Z,everyone,Just saw a guy riding a motorcycle and he had a pug riding with him. But like the pug had his little pawsies up on the front of the bike so it was like he was truly riding the bike. @Saltandburn6oys says I found the LA!Jeffrey Dean Morgan 🤣💚,['1477064811422699522'],,en,,5,True,2022-01-01 00:21:08+00:00,"[{'start': 182, 'end': 198, 'username': 'Saltandburn6oys', 'id': '1294003572900794370'}]",3,3,15,0,"[{'start': 216, 'end': 217, 'probability': 0.8338, 'type': 'Place', 'normalized_text': 'LA'}, {'start': 219, 'end': 237, 'probability': 0.8857, 'type': 'Person', 'normalized_text': 'Jeffrey Dean Morgan'}]",,,,,,,
1477063948725891075,False,1477064810034614274,1588182446,,Twitter for Android,2021-12-31T23:51:07.000Z,everyone,@Partiaso Se ha ido a hacer unos derrapes con la bici y a tirar petardos que no te engañe,['1477064810034614274'],"[{'type': 'replied_to', 'id': '1477063948725891075'}]",es,163660522,5,True,2022-01-01 00:21:07+00:00,"[{'start': 0, 'end': 9, 'username': 'Partiaso', 'id': '163660522'}]",0,1,0,0,"[{'start': 64, 'end': 71, 'probability': 0.4166, 'type': 'Person', 'normalized_text': 'petardos'}]",,,,,,,
1477064807849369600,False,1477064807849369600,1083591595235205120,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '733774799621627904', 'name': 'Mauro Boselli'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1105891209455665152', 'name': 'Mauro Boselli', 'description': 'Mauro Boselli'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226182771867648', 'name': 'Estudiantes'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '733774799621627904', 'name': 'Mauro Boselli'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '1105891209455665152', 'name': 'Mauro Boselli', 'description': 'Mauro Boselli'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '731226182771867648', 'name': 'Estudiantes'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733774799621627904', 'name': 'Mauro Boselli'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]",Twitter for iPhone,2021-12-31T23:51:07.000Z,everyone,"RT @EdelpOficial: Bienvenido Mauro ¡A seguir cumpliendo sueños! ✊🇦🇹

@mauroboselli inicia su tercer ciclo en el club, luego de acordar su v…",['1477064807849369600'],"[{'type': 'retweeted', 'id': '1476923599344787461'}]",es,,5,True,2022-01-01 00:21:07+00:00,"[{'start': 3, 'end': 16, 'username': 'EdelpOficial', 'id': '284128412'}, {'start': 69, 'end': 82, 'username': 'mauroboselli', 'id': '165565581'}]",550,0,0,0,"[{'start': 29, 'end': 33, 'probability': 0.6541, 'type': 'Person', 'normalized_text': 'Mauro'}]",,,,,,,
1477064799838216197,False,1477064799838216197,1379084518225817601,,Twitter for Android,2021-12-31T23:51:05.000Z,everyone,"RT @MatiNovoaB: Feliz año a todos uds que andan por aqui y por alla….. ✨✨🙏 
Se cierra un ciclo se abre otro y junto con eso esperemos que s…",['1477064799838216197'],"[{'type': 'retweeted', 'id': '1477032364463337477'}]",es,,5,True,2022-01-01 00:21:05+00:00,"[{'start': 3, 'end': 14, 'username': 'MatiNovoaB', 'id': '192463708'}]",5,0,0,0,,,,,,,,
1477064798097457153,False,1477064798097457153,1406361903467622402,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail industry'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '783335558466506752', 'name': 'Online - Retail'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10032682179', 'name': 'eBay'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10032682179', 'name': 'eBay'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1407811550987972617', 'name': 'Industries'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1407812892909473795', 'name': 'eCommerce industry'}}]",dlvr.it,2021-12-31T23:51:05.000Z,everyone,49cc 4-Stroke High Power Engine Bike Motor Kit for bicycles https://t.co/1o3LhiRYpE eBay https://t.co/9GYbQxhKmr,['1477064798097457153'],,en,,5,True,2022-01-01 00:21:05+00:00,,0,0,0,0,"[{'start': 84, 'end': 87, 'probability': 0.7919, 'type': 'Organization', 'normalized_text': 'eBay'}]","[{'start': 60, 'end': 83, 'url': 'https://t.co/1o3LhiRYpE', 'expanded_url': 'https://www.ebay.com/itm/353836546903?hash=item52624d3b57%3Ag%3A5uUAAOSwH8VhNyE6&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1', 'display_url': 'ebay.com/itm/3538365469…', 'status': 200, 'unwound_url': 'https://www.ebay.com/itm/353836546903?hash=item52624d3b57%3Ag%3A5uUAAOSwH8VhNyE6&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1'}, {'start': 89, 'end': 112, 'url': 'https://t.co/9GYbQxhKmr', 'expanded_url': 'https://twitter.com/MotorcycleOther/status/1477064798097457153/photo/1', 'display_url': 'pic.twitter.com/9GYbQxhKmr', 'media_key': '3_1477064796642025473'}]",['3_1477064796642025473'],,,,,
